compagnia,aeroporto_partenza,numero_voli,ritardo_min_arrivo,ritardo_max_arrivo,ritardo_medio_arrivo,tasso_cancellazione,mesi_operativi
DL,ROA,2190,-41.0,834.0,1.03,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
DL,PSC,2010,-36.0,796.0,3.66,0.005,1|5|6|7|8|9|10|11|12
DL,SGF,2005,-36.0,520.0,4.37,0.005,3|4|5|6|7|8|9|10|11|12
DL,GRB,1845,-45.0,522.0,9.71,0.0054,1|2|3|4|5|6|7|8|9|10|11|12
DL,CID,1840,-44.0,882.0,12.85,0.0136,1|2|3|4|5|6|7|8|9|10|11|12
DL,FAY,1650,-40.0,582.0,-4.94,0.0091,1|2|3|4|5|6|7|8|9|11|12
DL,ATW,1620,-43.0,507.0,2.76,0.0093,1|3|4|5|6|7|8|9|10|11|12
DL,OAJ,1515,-34.0,732.0,-2.2,0.0132,1|2|3|4|5|6|7|8|9
DL,CHO,1285,-38.0,505.0,-1.29,0.0,1|3|4|5|6|7|8|9|10|11
DL,HRL,1040,-53.0,175.0,-7.45,0.0048,1|2|3|4|5|10|11|12
DL,FAT,1020,-30.0,719.0,11.51,0.0196,6|7|8|9|10|11|12
DL,EGE,890,-38.0,253.0,5.44,0.0056,1|2|3|4|12
DL,AGS,840,-24.0,935.0,12.74,0.0,4|11|12
DL,TRI,760,-41.0,941.0,3.93,0.0,1|5|6|10|11|12
DL,JNU,755,-39.0,802.0,2.87,0.0,6|7|8|9|10|11
DL,HDN,670,-46.0,371.0,7.66,0.0,1|2|3|4|12
DL,STX,600,-43.0,147.0,3.03,0.0083,1|2|3|4|5|6|7|8|11|12
DL,DLH,540,-32.0,390.0,4.41,0.0093,6|7|8|9
DL,MTJ,515,-30.0,242.0,-0.68,0.0,1|2|3|4|12
DL,IDA,480,-30.0,420.0,9.92,0.0,10|11|12
DL,RAP,475,-28.0,400.0,14.2,0.0316,6|7|8|9
DL,EVV,125,-38.0,956.0,26.29,0.04,5|6
F9,DEN,125330,-57.0,1321.0,10.31,0.0152,1|2|3|4|5|6|7|8|9|10|11|12
F9,MCO,89400,-55.0,1130.0,9.34,0.022,1|2|3|4|5|6|7|8|9|10|11|12
F9,LAS,65340,-55.0,1273.0,11.21,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
F9,PHL,59225,-68.0,1090.0,15.46,0.0268,1|2|3|4|5|6|7|8|9|10|11|12
F9,ATL,58300,-52.0,1161.0,20.77,0.025,1|2|3|4|5|6|7|8|9|10|11|12
F9,DFW,50995,-54.0,1165.0,20.14,0.0268,1|2|3|4|5|6|7|8|9|10|11|12
F9,PHX,47615,-51.0,1016.0,9.87,0.012,1|2|3|4|5|6|7|8|9|10|11|12
F9,TPA,33165,-49.0,1156.0,11.33,0.0282,1|2|3|4|5|6|7|8|9|10|11|12
F9,CLE,33140,-69.0,1214.0,13.97,0.0281,1|2|3|4|5|6|7|8|9|10|11|12
F9,SJU,29320,-55.0,1267.0,20.46,0.0217,1|2|3|4|5|6|7|8|9|10|11|12
F9,CVG,23565,-73.0,1280.0,10.39,0.0214,1|2|3|4|5|6|7|8|9|10|11|12
F9,RDU,23525,-54.0,1179.0,14.75,0.031,1|2|3|4|5|6|7|8|9|10|11|12
F9,SFO,22880,-47.0,1283.0,29.96,0.0208,1|2|3|4|5|6|7|8|9|10|11|12
F9,MDW,19095,-60.0,1201.0,14.64,0.0244,1|2|3|4|5|6|7|8|9|10|11|12
F9,MIA,18950,-51.0,1053.0,15.87,0.0251,1|2|3|4|5|6|7|8|9|10|11|12
F9,ONT,17520,-48.0,1212.0,12.31,0.0203,1|2|3|4|5|6|7|8|9|10|11|12
F9,IAH,17090,-50.0,1244.0,28.3,0.0313,1|2|3|4|5|6|7|8|9|10|11|12
F9,SAN,16890,-53.0,1256.0,22.52,0.0213,1|2|3|4|5|6|7|8|9|10|11|12
F9,CLT,16415,-59.0,1279.0,33.42,0.0335,1|2|3|4|5|6|7|8|9|10|11|12
F9,SLC,15835,-50.0,1267.0,15.35,0.0212,1|2|3|4|5|6|7|8|9|10|11|12
F9,BWI,14625,-55.0,1213.0,22.84,0.0356,1|2|3|4|5|6|7|8|9|10|11|12
F9,ORD,13280,-51.0,1159.0,29.0,0.0301,1|2|3|4|5|6|7|8|9|10|11|12
F9,LGA,12495,-53.0,1386.0,23.38,0.036,1|2|3|4|5|6|7|8|9|10|11|12
F9,RSW,12395,-53.0,991.0,12.88,0.0331,1|2|3|4|5|6|7|8|9|10|11|12
F9,DTW,11795,-65.0,1051.0,15.94,0.0339,1|2|3|4|5|6|7|8|9|10|11|12
F9,LAX,11490,-33.0,1087.0,28.58,0.0187,4|5|6|7|8|9|10|11|12
F9,TTN,8960,-57.0,575.0,7.08,0.0329,1|2|3|4|5|6|7|8|9|10|11|12
F9,ISP,8890,-61.0,1000.0,7.89,0.0354,1|2|3|4|5|6|7|8|9|10|11|12
F9,PDX,8820,-38.0,1218.0,16.57,0.0232,1|2|3|4|5|6|7|8|9|10|11|12
F9,MSP,8380,-57.0,1001.0,16.0,0.0197,1|2|3|4|5|6|7|8|9|10|11|12
F9,FLL,8125,-46.0,943.0,21.76,0.04,1|2|3|4|5|6|7|8|9|10|11|12
F9,BOS,7375,-53.0,1345.0,14.5,0.0237,1|2|3|4|5|6|7|8|9|10|11|12
F9,SEA,7295,-47.0,1039.0,14.72,0.0199,1|2|3|4|5|6|7|8|9|10|11|12
F9,STL,5900,-54.0,1120.0,16.79,0.0271,1|2|3|4|5|6|7|8|9|10|11|12
F9,BUF,5770,-65.0,1139.0,12.25,0.039,1|2|3|4|5|6|7|8|9|10|11|12
F9,SNA,5555,-40.0,1295.0,10.39,0.0234,1|2|3|4|5|6|7|8|9|10|11|12
F9,DCA,5480,-67.0,1061.0,2.02,0.0146,1|2|3|4|5|6|7|8|9|10|11|12
F9,BDL,5130,-84.0,1404.0,31.27,0.0292,1|2|3|4|5|6|7|8|9|10|11|12
F9,JAX,4545,-42.0,1340.0,12.45,0.0286,1|2|3|4|5|6|7|8|9|10|11|12
F9,MSY,4275,-44.0,1158.0,17.8,0.0409,1|2|3|4|5|6|7|8|9|10|11|12
F9,IND,4245,-56.0,1381.0,15.84,0.0236,1|2|3|4|5|6|7|8|9|10|11|12
F9,PBI,4155,-51.0,1026.0,24.2,0.0325,1|2|3|4|5|6|7|8|9|10|11|12
F9,SMF,4130,-37.0,1165.0,8.01,0.0145,1|2|3|4|5|6|7|8|9|10|11|12
F9,JFK,4120,-57.0,1432.0,11.26,0.0109,6|7|8|9|10|11|12
F9,BNA,3815,-54.0,1196.0,15.48,0.0183,1|2|3|4|5|6|7|8|9|10|11|12
F9,GRR,3750,-65.0,1316.0,19.69,0.0347,1|2|3|4|5|6|7|8|9|10|11|12
F9,AUS,3525,-44.0,1243.0,20.88,0.017,1|2|3|4|5|6|7|8|9|10|11|12
F9,SAT,3515,-50.0,989.0,11.06,0.0256,1|2|3|4|5|6|7|8|9|10|11|12
F9,ELP,3425,-43.0,962.0,12.07,0.019,1|2|3|4|5|6|7|8|9|10|11|12
F9,SJC,3200,-41.0,520.0,8.29,0.0047,7|8|9|10|11|12
F9,SRQ,2705,-54.0,1257.0,24.71,0.0444,1|2|3|4|5|6|7|8|9|10|11|12
F9,PIT,2680,-48.0,450.0,22.89,0.041,1|2|3|4|5|6|7|8|9|10|11|12
F9,MKE,2650,-54.0,947.0,6.52,0.0151,1|2|3|4|5|6|7|8|9|10|11|12
F9,SYR,2510,-67.0,1012.0,9.88,0.0359,1|2|3|4|5|6|7|8|9|10|11|12
F9,BQN,2475,-54.0,1149.0,6.46,0.0121,1|2|3|4|5|6|7|8|9|10|11|12
F9,OKC,2320,-49.0,1095.0,0.58,0.0151,1|2|3|4|5|6|7|8|9|10|11|12
F9,OMA,2180,-50.0,1229.0,23.1,0.0183,1|2|3|4|5|6|7|8|9|10|11|12
F9,PWM,2155,-72.0,409.0,2.83,0.0534,1|2|3|4|5|6|7|8|9|10|11|12
F9,MYR,2070,-45.0,1291.0,20.27,0.0628,3|4|5|6|7|8|9|10|11|12
F9,PNS,2070,-53.0,876.0,12.08,0.0217,1|2|3|4|5|6|7|8|9|10|11|12
F9,MCI,1930,-51.0,406.0,11.64,0.0104,1|2|3|4|5|6|7|8|9|10|11|12
F9,EWR,1855,-52.0,1242.0,25.78,0.0162,6|7|8|9|10|11|12
F9,HOU,1790,-56.0,1110.0,16.71,0.0475,1|2|3|4|5|6|7|8|9|10|11|12
F9,FAR,1645,-58.0,513.0,5.23,0.0122,1|2|3|4|5|6|7|8|9|10|11|12
F9,MSN,1560,-54.0,745.0,11.18,0.0192,1|2|3|4|5|6|7|8|9|10|11|12
F9,PSE,1500,-47.0,278.0,7.25,0.02,1|2|3|4|5|6|7|8|9|10|11|12
F9,DSM,1455,-49.0,932.0,13.87,0.0172,1|2|3|4|5|6|7|8|9|10|11|12
F9,CID,1375,-48.0,889.0,6.78,0.0218,1|2|3|4|5|6|7|8|9|10|11|12
F9,TYS,1375,-50.0,1135.0,17.6,0.0145,1|2|3|4|5|6|7|8|9|10|11|12
F9,ORF,1285,-50.0,1047.0,30.85,0.0467,1|2|3|4|5|6|7|8|9|10|11|12
F9,FSD,1255,-42.0,537.0,11.56,0.0159,1|2|3|4|5|6|7|8|9|10|11|12
F9,CMH,1210,-45.0,518.0,15.41,0.0289,1|2|3|4|5|6|7|8|9|10|11|12
F9,XNA,1000,-41.0,238.0,6.87,0.005,1|3|4|5|6|7|8|9|10|11|12
F9,CHS,875,-32.0,250.0,14.24,0.0229,3|4|5|6|7|8|9|10|11|12
F9,MEM,855,-37.0,495.0,14.0,0.0058,1|2|3|4|5|6|7|8|9|10|11|12
F9,SAV,810,-37.0,131.0,7.23,0.0247,3|4|5|6|7|8|9|10|11|12
F9,MSO,585,-40.0,159.0,15.24,0.0256,5|6|7|8|9|10|11
F9,LIT,560,-44.0,243.0,6.11,0.0179,1|2|3|4|5|6|7|8|9|10|11|12
F9,GRB,560,-52.0,898.0,17.24,0.0268,1|2|3|4|5|6|7|8
F9,IAD,500,-34.0,320.0,15.76,0.0,3|11|12
F9,MDT,400,-54.0,540.0,20.01,0.025,1|2|3|4|5|12
F9,BUR,370,-41.0,236.0,13.18,0.0,11|12
F9,STT,350,-17.0,225.0,23.0,0.0286,1|2|3|4|5|6
F9,BMI,300,-33.0,131.0,12.97,0.0333,4|5|6|7|8
F9,PSP,100,-27.0,193.0,10.75,0.0,12
F9,STX,95,-11.0,53.0,8.11,0.0,5|6
F9,EGE,60,-7.0,156.0,33.83,0.0,12
F9,BTV,60,-45.0,81.0,-2.42,0.0,12
G4,SFB,47385,-64.0,1203.0,9.57,0.0165,1|2|3|4|5|6|7|8|9|10|11|12
G4,PIE,41400,-60.0,1510.0,7.36,0.0263,1|2|3|4|5|6|7|8|9|10|11|12
G4,LAS,37575,-58.0,1174.0,3.24,0.006,1|2|3|4|5|6|7|8|9|10|11|12
G4,PGD,31585,-64.0,1281.0,8.27,0.0182,1|2|3|4|5|6|7|8|9|10|11|12
G4,AZA,29345,-53.0,1213.0,-0.96,0.0072,1|2|3|4|5|6|7|8|9|10|11|12
G4,FLL,16555,-45.0,1147.0,15.13,0.0184,1|2|3|4|5|6|7|8|9|10|11|12
G4,AVL,16275,-47.0,1275.0,14.41,0.0316,1|2|3|4|5|6|7|8|9|10|11|12
G4,CVG,16255,-52.0,1082.0,9.15,0.0141,1|2|3|4|5|6|7|8|9|10|11|12
G4,BNA,15105,-57.0,1575.0,5.75,0.0146,1|2|3|4|5|6|7|8|9|10|11|12
G4,TYS,13875,-60.0,1540.0,9.24,0.0195,1|2|3|4|5|6|7|8|9|10|11|12
G4,SRQ,13065,-49.0,1307.0,2.31,0.0371,1|2|3|4|5|6|7|8|9|10|11|12
G4,VPS,11630,-55.0,1046.0,6.07,0.015,1|2|3|4|5|6|7|8|9|10|11|12
G4,GRR,10805,-71.0,700.0,2.52,0.0134,1|2|3|4|5|6|7|8|9|10|11|12
G4,PVU,9375,-55.0,1026.0,7.09,0.0048,1|2|3|4|5|6|7|8|9|10|11|12
G4,ABE,9145,-59.0,1205.0,0.64,0.0164,1|2|3|4|5|6|7|8|9|10|11|12
G4,DSM,8605,-47.0,1040.0,14.74,0.0192,1|2|3|4|5|6|7|8|9|10|11|12
G4,IND,7365,-51.0,1098.0,13.23,0.021,1|2|3|4|5|6|7|8|9|10|11|12
G4,PIT,6990,-50.0,863.0,7.04,0.0215,1|2|3|4|5|6|7|8|9|10|11|12
G4,FNT,6895,-62.0,681.0,1.46,0.0109,1|2|3|4|5|6|7|8|9|10|11|12
G4,ATW,6570,-63.0,963.0,0.29,0.0198,1|2|3|4|5|6|7|8|9|10|11|12
G4,MYR,5640,-45.0,1241.0,17.63,0.0301,1|2|3|4|5|6|7|8|9|10|11|12
G4,AUS,5495,-39.0,1281.0,16.89,0.0191,1|2|3|4|5|6|7|8|9|10|11|12
G4,BLV,5470,-52.0,1082.0,15.13,0.0256,1|2|3|4|5|6|7|8|9|10|11|12
G4,PIA,5430,-75.0,843.0,3.9,0.0184,1|2|3|4|5|6|7|8|9|10|11|12
G4,SNA,5395,-42.0,1354.0,25.59,0.0148,1|2|3|4|5|6|7|8|9|10|11|12
G4,LAX,5180,-41.0,1232.0,7.24,0.0077,1|2|3|4|5|6|7|8|9|10|11|12
G4,CID,4885,-67.0,1468.0,6.67,0.0225,1|2|3|4|5|6|7|8|9|10|11|12
G4,LCK,4780,-48.0,1022.0,13.56,0.0251,1|2|3|4|5|6|7|8|9|10|11|12
G4,BLI,4780,-45.0,791.0,-3.79,0.0063,1|2|3|4|5|6|7|8|9|10|11|12
G4,FSD,4760,-55.0,1318.0,9.33,0.0105,1|2|3|4|5|6|7|8|9|10|11|12
G4,MDT,4525,-60.0,1258.0,11.51,0.0188,1|2|3|4|5|6|7|8|9|10|11|12
G4,SGF,4260,-48.0,1362.0,10.0,0.0129,1|2|3|4|5|6|7|8|9|10|11|12
G4,XNA,4260,-43.0,1411.0,16.45,0.0106,1|2|3|4|5|6|7|8|9|10|11|12
G4,RFD,4195,-59.0,1249.0,14.43,0.0167,1|2|3|4|5|6|7|8|9|10|11|12
G4,FWA,4175,-64.0,1118.0,17.04,0.0263,1|2|3|4|5|6|7|8|9|10|11|12
G4,SAV,4105,-36.0,1105.0,12.74,0.0122,1|2|3|4|5|6|7|8|9|10|11|12
G4,LEX,4100,-56.0,1113.0,22.7,0.0232,1|2|3|4|5|6|7|8|9|10|11|12
G4,SBN,4080,-58.0,1232.0,4.55,0.0172,1|2|3|4|5|6|7|8|9|10|11|12
G4,CAK,3775,-65.0,1165.0,10.32,0.0199,1|2|3|4|5|6|7|8|9|10|11|12
G4,JAX,3630,-47.0,870.0,12.22,0.0138,1|2|3|4|5|6|7|8|9|10|11|12
G4,SDF,3530,-43.0,1038.0,15.87,0.0184,1|2|3|4|5|6|7|8|9|10|11|12
G4,USA,3505,-41.0,1059.0,22.19,0.0228,1|2|3|4|5|6|7|8|9|10|11|12
G4,SYR,3485,-65.0,1082.0,11.41,0.0158,1|2|3|4|5|6|7|8|9|10|11|12
G4,FAR,3440,-67.0,1123.0,1.51,0.0044,1|2|3|4|5|6|7|8|9|10|11|12
G4,EWR,3280,-74.0,1197.0,-0.84,0.0091,1|2|3|4|5|6|7|8|9|10|11|12
G4,EYW,3190,-42.0,1283.0,21.77,0.0423,1|2|3|4|5|6|7|8|9|10|11|12
G4,FAT,3175,-38.0,1118.0,12.31,0.0031,1|2|3|4|5|6|7|8|9|10|11|12
G4,ALB,2855,-60.0,1282.0,15.59,0.014,1|2|3|4|5|6|7|8|9|10|11|12
G4,OMA,2780,-48.0,658.0,9.92,0.0216,1|2|3|4|5|6|7|8|9|10|11|12
G4,BIS,2710,-73.0,1185.0,-3.08,0.0148,1|2|3|4|5|6|7|8|9|10|11|12
G4,BGR,2670,-91.0,1206.0,4.0,0.0281,1|2|3|4|5|6|7|8|9|10|11|12
G4,BOS,2595,-73.0,523.0,-4.48,0.025,1|2|3|4|5|6|7|8|9|10|11|12
G4,SCK,2575,-35.0,1143.0,24.65,0.0039,1|2|3|4|5|6|7|8|9|10|11|12
G4,MEM,2505,-48.0,943.0,15.9,0.012,1|2|3|4|5|6|7|8|9|10|11|12
G4,PBG,2495,-59.0,1374.0,21.91,0.0401,1|2|3|4|5|6|7|8|9|10|11|12
G4,IDA,2460,-48.0,1285.0,27.49,0.0041,1|2|3|4|5|6|7|8|9|10|11|12
G4,MFE,2440,-59.0,1051.0,6.82,0.0061,1|2|3|4|5|6|7|8|9|10|11|12
G4,MLI,2320,-56.0,1214.0,9.66,0.0108,1|2|3|4|5|6|7|8|9|10|11|12
G4,RAP,2240,-62.0,1101.0,5.67,0.0112,1|2|3|4|5|6|7|8|9|10|11|12
G4,DEN,2220,-56.0,1106.0,13.92,0.0158,1|2|3|4|5|6|7|8|9|10|11|12
G4,MDW,2210,-49.0,1395.0,17.86,0.0181,1|2|3|4|5|6|7|8|9|10|11|12
G4,PHX,2145,-47.0,1134.0,12.36,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
G4,HTS,2130,-34.0,1026.0,41.86,0.0329,1|2|3|4|5|6|7|8|9|10|11|12
G4,SWF,2120,-53.0,1194.0,12.85,0.0165,1|2|3|4|5|6|7|8|9|10|11|12
G4,TUL,2040,-49.0,1281.0,10.47,0.0049,1|2|3|4|5|6|7|8|9|10|11|12
G4,IAG,1910,-48.0,1199.0,18.19,0.0209,1|2|3|4|5|6|7|8|9|10|11|12
G4,PBI,1880,-45.0,906.0,14.24,0.016,1|2|3|4|5|6|7|8|9|10|11|12
G4,BZN,1870,-51.0,1301.0,7.33,0.0241,1|2|3|4|5|6|7|8|9|10|11|12
G4,TOL,1870,-55.0,819.0,11.36,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
G4,MOT,1870,-59.0,1150.0,6.98,0.0107,1|2|3|4|5|6|7|8|9|10|11|12
G4,PSM,1860,-81.0,1339.0,8.52,0.0215,1|2|3|4|5|6|7|8|9|10|11|12
G4,BIL,1825,-45.0,433.0,16.01,0.0137,1|2|3|4|5|6|7|8|9|10|11|12
G4,ICT,1825,-45.0,890.0,5.01,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
G4,BOI,1765,-44.0,1345.0,31.71,0.0085,1|2|3|4|5|6|7|8|9|10|11|12
G4,EUG,1740,-36.0,1049.0,21.86,0.0345,1|2|3|4|5|6|7|8|9|10|11|12
G4,TVC,1730,-63.0,1046.0,14.59,0.0202,1|2|3|4|5|6|7|8|9|10|11|12
G4,HOU,1730,-34.0,1535.0,33.77,0.0173,1|2|3|4|5|6|7|8|9|10|11|12
G4,IAD,1725,-53.0,1357.0,26.79,0.0174,1|2|3|4|5|6|7|8|9|10|11|12
G4,GSP,1645,-37.0,959.0,25.15,0.0304,1|2|3|4|5|6|7|8|9|10|11|12
G4,PDX,1635,-47.0,1059.0,2.73,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,MFR,1605,-30.0,1146.0,27.14,0.0187,1|2|3|4|5|6|7|8|9|10|11|12
G4,MSO,1560,-36.0,1116.0,29.5,0.0192,1|2|3|4|5|6|7|8|9|10|11|12
G4,RIC,1550,-55.0,1345.0,20.31,0.0161,1|2|3|4|5|6|7|8|9|10|11|12
G4,PSC,1545,-36.0,213.0,4.03,0.0065,1|2|3|4|5|6|7|8|9|10|11|12
G4,HGR,1475,-39.0,990.0,32.57,0.0305,1|2|3|4|5|6|7|8|9|10|11|12
G4,ELM,1475,-52.0,963.0,5.56,0.0169,1|2|3|4|5|6|7|8|9|10|11|12
G4,CHA,1395,-54.0,886.0,18.3,0.0323,1|2|3|4|5|6|7|8|9|10|11|12
G4,DAY,1390,-59.0,900.0,15.22,0.0432,1|2|3|4|5|6|7|8|9|10|11|12
G4,MSP,1350,-65.0,960.0,5.19,0.0037,1|2|3|4|5|6|7|8|10|11|12
G4,MLB,1310,-44.0,389.0,0.57,0.0229,1|2|3|4|5|6|7|8|9|10|11|12
G4,FCA,1270,-53.0,1080.0,18.45,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
G4,ROA,1200,-38.0,953.0,20.84,0.0375,1|2|3|4|5|6|7|8|9|10|11|12
G4,GEG,1185,-33.0,302.0,9.9,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
G4,PVD,1180,-60.0,936.0,11.89,0.0042,1|2|3|4|5|6|7|8|9|10|11|12
G4,MCO,1150,-43.0,1212.0,29.21,0.0261,5|6|7|8|9|10|11|12
G4,BMI,1150,-35.0,1067.0,23.46,0.0174,1|2|3|4|5|6|7|8|9|10|11|12
G4,ORF,1130,-39.0,1189.0,23.52,0.0354,1|2|3|4|5|6|7|8
G4,GRI,1125,-38.0,515.0,13.06,0.0178,1|2|3|4|5|6|7|8|9|10|11|12
G4,MCI,1120,-46.0,824.0,11.46,0.0223,1|2|3|4|5|6|7|8|10|11|12
G4,CKB,1035,-31.0,1235.0,35.43,0.0242,1|2|3|4|5|6|7|8|9|10|11|12
G4,CHS,1030,-35.0,844.0,12.18,0.0291,1|2|3|4|5|6|7|8|9|10|11|12
G4,EVV,1005,-49.0,1031.0,34.2,0.0398,1|2|3|4|5|6|7|8|9|10|11|12
G4,GFK,960,-72.0,975.0,0.95,0.0052,1|2|3|4|5|6|7|8|9|10|11|12
G4,GTF,870,-61.0,1185.0,38.39,0.0057,1|2|3|4|5|6|7|8|9|10|11|12
G4,SAN,870,-26.0,472.0,20.35,0.0115,1|2|3|4|5|6|7|8|9|10|11|12
G4,TRI,830,-41.0,864.0,31.53,0.0361,1|2|3|4|5|6|7|8|9|10|11|12
G4,OAK,780,-30.0,161.0,2.9,0.0128,1|5|6|7|8|9|10|11|12
G4,OKC,770,-45.0,434.0,11.84,0.0065,1|2|3|4|5|6|7|8
G4,SHV,755,-40.0,381.0,10.88,0.0199,1|2|3|4|5|6|7|8|9|10|11|12
G4,STC,745,-63.0,1014.0,-0.69,0.0134,1|2|3|4|5|6|7|8|10|11|12
G4,BWI,725,-43.0,1167.0,27.42,0.0138,1|2|3|4|5|6|7|8|9|10|11|12
G4,GSO,710,-39.0,960.0,31.5,0.0282,1|2|3|4|5|6|7|8|9|10|11|12
G4,LRD,665,-50.0,1254.0,19.9,0.015,1|2|3|4|5|6|7|8|9|10|11|12
G4,GJT,635,-42.0,1251.0,29.84,0.0157,1|2|3|4|5|6|7|8|9|10|11|12
G4,LIT,595,-31.0,384.0,31.75,0.0084,1|5|6|7|8|10|11|12
G4,SPI,535,-40.0,335.0,20.98,0.0187,1|2|3|4|5|6|7|8|10|11|12
G4,MRY,530,-23.0,1118.0,51.11,0.0094,1|2|3|4|5|6|7|8|9|10|11|12
G4,SMX,530,-30.0,1169.0,39.3,0.0,1|2|3|4|5|6|7|8|9|10|11|12
G4,PSP,510,-31.0,210.0,5.96,0.0,1|2|3|4|5|10|11|12
G4,ELP,460,-35.0,151.0,15.64,0.0217,1|3|4|5|6|7|8|9|10|11|12
G4,MSY,450,-39.0,1234.0,28.58,0.0111,1|2|3|4|5|6|7|8|10|11|12
G4,ROC,360,-42.0,1066.0,28.72,0.0139,1|2|3|4|10|11|12
G4,GPT,130,-23.0,221.0,41.08,0.0,5|6|7|8
G4,SAT,110,-26.0,1047.0,74.91,0.0,5|6|7|8
G4,RNO,15,6.0,204.0,73.0,0.0,1
G4,BTV,10,15.0,15.0,15.0,0.5,12
HA,HNL,157895,-78.0,737.0,4.46,0.0106,1|2|3|4|5|6|7|8|9|10|11|12
HA,OGG,67880,-70.0,1193.0,2.61,0.0093,1|2|3|4|5|6|7|8|9|10|11|12
HA,LIH,43825,-56.0,427.0,2.14,0.0132,1|2|3|4|5|6|7|8|9|10|11|12
HA,KOA,38855,-59.0,514.0,2.79,0.0082,1|2|3|4|5|6|7|8|9|10|11|12
HA,ITO,24640,-25.0,416.0,3.98,0.0108,1|2|3|4|5|6|7|8|9|10|11|12
HA,LAX,11600,-56.0,1076.0,10.58,0.0125,1|2|3|4|5|6|7|8|9|10|11|12
HA,LAS,7040,-51.0,1175.0,17.8,0.0028,1|2|3|4|5|6|7|8|9|10|11|12
HA,OAK,5040,-46.0,418.0,-2.9,0.0198,1|2|3|4|5|6|7|8|9|10|11|12
HA,SMF,4765,-45.0,1036.0,4.95,0.0084,1|2|3|4|5|6|7|8|9|10|11|12
HA,SEA,3790,-46.0,1084.0,16.87,0.0251,1|2|3|4|5|6|7|8|9|10|11|12
HA,SFO,3780,-43.0,1056.0,4.05,0.0238,1|2|3|4|5|6|7|8|9|10|11|12
HA,PDX,3680,-54.0,1072.0,9.24,0.0068,1|2|3|4|5|6|7|8|9|10|11|12
HA,SAN,3555,-42.0,812.0,15.41,0.007,1|2|3|4|5|6|7|8|9|10|11|12
HA,SJC,3420,-46.0,263.0,-6.24,0.0088,1|2|3|4|5|6|7|8|9|10|11|12
HA,LGB,3315,-63.0,717.0,-4.61,0.006,1|2|3|4|5|6|7|8|9|10|11|12
HA,JFK,1835,-48.0,978.0,8.36,0.0109,1|2|3|4|5|6|7|8|9|10|11|12
HA,ONT,1830,-57.0,919.0,6.34,0.0055,1|2|3|4|5|6|7|8|9|10|11|12
HA,PHX,1825,-58.0,997.0,5.58,0.0027,1|2|3|4|5|6|7|8|9|10|11|12
HA,SLC,1145,-44.0,243.0,-0.21,0.0,5|6|7|8|9|10|11|12
HA,BOS,1105,-48.0,1445.0,16.95,0.009,1|2|3|4|5|6|7|8|9|10|11|12
HA,AUS,830,-60.0,1734.0,36.62,0.006,1|2|3|4|5|6|7|8|9|10|11|12
HA,PPG,625,-25.0,1088.0,15.55,0.0,1|2|3|4|5|6|7|8|9|10|11|12
MQ,DFW,349135,-55.0,857.0,4.74,0.0158,1|2|3|4|5|6|7|8|9|10|11|12
MQ,ORD,169155,-56.0,938.0,7.45,0.0118,1|2|3|4|5|6|7|8|9|10|11|12
MQ,MIA,69925,-48.0,838.0,4.86,0.0148,1|2|3|4|5|6|7|8|9|10|11|12
MQ,PHX,41450,-49.0,693.0,0.27,0.003,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CLT,30555,-41.0,1500.0,11.89,0.0146,1|2|3|4|5|6|7|8|9|10|11|12
MQ,XNA,26680,-40.0,887.0,7.97,0.0079,1|2|3|4|5|6|7|8|9|10|11|12
MQ,DCA,21225,-51.0,1339.0,7.21,0.013,1|2|3|4|5|6|7|8|9|10|11|12
MQ,SGF,19705,-46.0,945.0,11.1,0.015,1|2|3|4|5|6|7|8|9|10|11|12
MQ,LIT,18100,-47.0,828.0,12.8,0.0108,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CMH,15570,-58.0,1709.0,7.1,0.0067,1|2|3|4|5|6|7|8|9|10|11|12
MQ,TLH,14040,-39.0,997.0,8.68,0.0164,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CVG,13395,-38.0,775.0,9.32,0.0071,1|2|3|4|5|6|7|8|9|10|11|12
MQ,MAF,12770,-30.0,1011.0,9.59,0.0204,1|2|3|4|5|6|7|8|9|10|11|12
MQ,BNA,12630,-40.0,788.0,9.68,0.0234,1|2|3|4|5|6|7|8|9|10|11|12
MQ,BHM,12285,-39.0,908.0,6.19,0.0102,1|2|3|4|5|6|7|8|9|10|11|12
MQ,CRP,12185,-30.0,909.0,7.21,0.0197,1|2|3|4|5|6|7|8|9|10|11|12
MQ,ICT,11870,-43.0,846.0,6.13,0.0173,1|2|3|4|5|6|7|8|9|10|11|12
MQ,AUS,11400,-41.0,683.0,10.95,0.0145,1|2|3|4|5|6|7|8|9|10|11|12
MQ,OKC,10625,-36.0,1011.0,4.23,0.0188,1|2|3|4|5|6|7|8|9|10|11|12
